denominator_id,row_id,case_id,engine,method_id,route_id,planned,preflight_status,expected_support,generation_input_available,runner_available,logical_plan_substrate_available,output_sql_extraction_available,engine_supported_by_method,expected_failure_bucket_if_not_supported,notes
common_core_v0_40_same_engine_120,PORT_0008:mysql,PORT_0008,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0008:spark,PORT_0008,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0012:pg,PORT_0012,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,PORT_0012:mysql,PORT_0012,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0012:spark,PORT_0012,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0013:pg,PORT_0013,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,PORT_0013:mysql,PORT_0013,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0013:spark,PORT_0013,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0022:pg,PORT_0022,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,PORT_0022:mysql,PORT_0022,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0022:spark,PORT_0022,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0024:pg,PORT_0024,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,PORT_0024:mysql,PORT_0024,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0024:spark,PORT_0024,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0025:pg,PORT_0025,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,PORT_0025:mysql,PORT_0025,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,PORT_0025:spark,PORT_0025,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0011:pg,LONGTAIL_0011,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,LONGTAIL_0011:mysql,LONGTAIL_0011,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0011:spark,LONGTAIL_0011,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0012:pg,LONGTAIL_0012,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,LONGTAIL_0012:mysql,LONGTAIL_0012,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0012:spark,LONGTAIL_0012,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0013:pg,LONGTAIL_0013,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,LONGTAIL_0013:mysql,LONGTAIL_0013,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0013:spark,LONGTAIL_0013,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0022:pg,LONGTAIL_0022,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,LONGTAIL_0022:mysql,LONGTAIL_0022,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0022:spark,LONGTAIL_0022,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0023:pg,LONGTAIL_0023,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,LONGTAIL_0023:mysql,LONGTAIL_0023,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0023:spark,LONGTAIL_0023,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0024:pg,LONGTAIL_0024,pg,llm_r2,llm_r2_same_engine_120_preflight,true,pg_history_only_not_120_execution_ready,historical_bounded_pg_only,true_manifest_present,false,false,false,historical_bounded_pg_only,unknown_not_recovered,stage1_preflight_only;prior_method_pg10_history_only;runner_logical_plan_extraction_not_closed
common_core_v0_40_same_engine_120,LONGTAIL_0024:mysql,LONGTAIL_0024,mysql,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
common_core_v0_40_same_engine_120,LONGTAIL_0024:spark,LONGTAIL_0024,spark,llm_r2,llm_r2_same_engine_120_preflight,true,no_retained_engine_support,UNKNOWN_NOT_RECOVERED,true_manifest_present,false,false,false,UNKNOWN_NOT_RECOVERED,unsupported,stage1_preflight_only;no_retained_mysql_or_spark_evidence
