method_id,route_id,case_id,pool,engine,row_key,denominator_id,pg_or_non_pg,generation_or_route_status,execution_status,exact_match_status,fail_closed_exact_match_contribution,failure_category,blocker_reason,generated_sql_path,source_sql_path,schema_path,witness_data_path,evidence_source_file
calcite_hep,calcite_hep_pg_rewrite,PERF_0082,performance,pg,PERF_0082:pg,common_core_v0_40_same_engine_120,pg,generation_success,executed,match_exact,1,,,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PERF_0082/pg/calcite_hep_pg_rewrite.sql,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_pg.sql,cases/PERF/PERF_0082/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0003,portability,pg,PORT_0003:pg,common_core_v0_40_same_engine_120,pg,generation_failed_parse,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_parse,"SqlParseException: Encountered ""\"""" at line 5, column 8. Was expecting one of:     ""ALL"" ...     ""DISTINCT"" ...     ""STREAM"" ...     ""*"" ...     ""/*+"" ...     ""+"" ...     ""-"" ...     ""NOT"" ...     ""EXISTS"" ...     ""UNIQUE"" ...     ""INTERVAL"" ...     <UNSIGNED_INTEGER_LITERAL> ...     <DECIMAL_NUMERIC_LITERAL> ...     ""DECIMAL"" ...     <APPROX_NUMERIC_LITERAL> ...     <BINARY_STRING_LITERAL> ...     <PREFIXED_STRING_LITERAL> ...     <QUOTED_STRING> ...     <UNICODE_STRING_LITERAL> ...     <C_STYLE_ESCAPED_STRING_LITERAL> ...     <BIG_QUERY_DOUBLE_QUOTED_STRING> ...     <BIG_QUERY_QUOTED_STRING> ...     ""TRUE"" ...     ""FALSE"" ...     ""UNKNOWN"" ...     ""NULL"" ...     <LBRACE_D> ...     <LBRACE_T> ...     <LBRACE_TS> ...     ""DATE"" ...     ""DATETIME"" ...     ""TIME"" ...     ""UUID"" ...     ""TIMESTAMP"" ...     ""?"" ...     ""CAST"" ...     ""SAFE_CAST"" ...     ""TRY_CAST"" ...     ""EXTRACT"" ...     ""POSITION"" ...     ""CONVERT"" ...     ""TRANSLATE"" ...     ""OVERLAY"" ...     ""FLOOR"" ...     ""CEIL"" ...     ""CEILING"" ...     ""SUBSTRING"" ...     ""TRIM"" ...     ""CLASSIFIER"" ...     ""MATCH_NUMBER"" ...     ""RUNNING"" ...     ""PREV"" ...     ""NEXT"" ...     ""JSON_EXISTS"" ...     ""JSON_VALUE"" ...     ""JSON_QUERY"" ...     ""JSON_OBJECT"" ...     ""JSON_OBJECTAGG"" ...     ""JSON_ARRAY"" ...     ""JSON_ARRAYAGG"" ...     <LBRACE_FN> ...     ""MULTISET"" ...     ""ARRAY"" ...     ""PERIOD"" ...     ""PERCENTILE_CONT"" ...     ""PERCENTILE_DISC"" ...     ""SPECIFIC"" ...     <IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <BRACKET_QUOTED_IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""ABS"" ...     ""AVG"" ...     ""CARDINALITY"" ...     ""CHAR"" ...     ""CHAR_LENGTH"" ...     ""CHARACTER_LENGTH"" ...     ""COALESCE"" ...     ""COLLECT"" ...     ""COVAR_POP"" ...     ""COVAR_SAMP"" ...     ""CUME_DIST"" ...     ""COUNT"" ...     ""CURRENT_DATE"" ...     ""CURRENT_TIME"" ...     ""CURRENT_TIMESTAMP"" ...     ""DENSE_RANK"" ...     ""ELEMENT"" ...     ""EVERY"" ...     ""EXP"" ...     ""FIRST_VALUE"" ...     ""FUSION"" ...     ""INTERSECTION"" ...     ""GROUPING"" ...     ""HOUR"" ...     ""LAG"" ...     ""LEAD"" ...     ""LEFT"" ...     ""LAST_VALUE"" ...     ""LN"" ...     ""LOCALTIME"" ...     ""LOCALTIMESTAMP"" ...     ""LOWER"" ...     ""MAX"" ...     ""MIN"" ...     ""MINUTE"" ...     ""MOD"" ...     ""MONTH"" ...     ""NTH_VALUE"" ...     ""NTILE"" ...     ""NULLIF"" ...     ""OCTET_LENGTH"" ...     ""PERCENT_RANK"" ...     ""POWER"" ...     ""RANK"" ...     ""REGR_COUNT"" ...     ""REGR_SXX"" ...     ""REGR_SYY"" ...     ""RIGHT"" ...     ""ROW_NUMBER"" ...     ""SECOND"" ...     ""SOME"" ...     ""SQRT"" ...     ""STDDEV_POP"" ...     ""STDDEV_SAMP"" ...     ""SUM"" ...     ""UPPER"" ...     ""TRUNCATE"" ...     ""USER"" ...     ""VAR_POP"" ...     ""VAR_SAMP"" ...     ""YEAR"" ...     ""CURRENT_CATALOG"" ...     ""CURRENT_DEFAULT_TRANSFORM_GROUP"" ...     ""CURRENT_PATH"" ...     ""CURRENT_ROLE"" ...     ""CURRENT_SCHEMA"" ...     ""CURRENT_USER"" ...     ""SESSION_USER"" ...     ""SYSTEM_USER"" ...     ""NEW"" ...     ""CASE"" ...     ""CURRENT"" ...     ""CURSOR"" ...     ""ROW"" ...     ""("" ...",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0003/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_pg.sql,cases/PORT/PORT_0003/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0004,portability,pg,PORT_0004:pg,common_core_v0_40_same_engine_120,pg,generation_failed_parse,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_parse,"SqlParseException: Incorrect syntax near the keyword 'DATETIME' at line 5, column 172. Was expecting one of:     ""ANY"" ...     ""BIGINT"" ...     ""BINARY"" ...     ""BOOLEAN"" ...     ""CHAR"" ...     ""CHARACTER"" ...     ""DATE"" ...     ""DEC"" ...     ""DECIMAL"" ...     ""DOUBLE"" ...     ""FLOAT"" ...     ""INT"" ...     ""INTEGER"" ...     ""NUMERIC"" ...     ""REAL"" ...     ""ROW"" ...     ""SMALLINT"" ...     ""TIME"" ...     ""TIMESTAMP"" ...     ""TINYINT"" ...     ""UNSIGNED"" ...     ""UUID"" ...     ""VARBINARY"" ...     ""VARCHAR"" ...     ""VARIANT"" ...     <BRACKET_QUOTED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""INTERVAL"" ...",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0004/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_pg.sql,cases/PORT/PORT_0004/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0005,portability,pg,PORT_0005:pg,common_core_v0_40_same_engine_120,pg,generation_failed_parse,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_parse,"SqlParseException: Encountered ""\"""" at line 5, column 8. Was expecting one of:     ""ALL"" ...     ""DISTINCT"" ...     ""STREAM"" ...     ""*"" ...     ""/*+"" ...     ""+"" ...     ""-"" ...     ""NOT"" ...     ""EXISTS"" ...     ""UNIQUE"" ...     ""INTERVAL"" ...     <UNSIGNED_INTEGER_LITERAL> ...     <DECIMAL_NUMERIC_LITERAL> ...     ""DECIMAL"" ...     <APPROX_NUMERIC_LITERAL> ...     <BINARY_STRING_LITERAL> ...     <PREFIXED_STRING_LITERAL> ...     <QUOTED_STRING> ...     <UNICODE_STRING_LITERAL> ...     <C_STYLE_ESCAPED_STRING_LITERAL> ...     <BIG_QUERY_DOUBLE_QUOTED_STRING> ...     <BIG_QUERY_QUOTED_STRING> ...     ""TRUE"" ...     ""FALSE"" ...     ""UNKNOWN"" ...     ""NULL"" ...     <LBRACE_D> ...     <LBRACE_T> ...     <LBRACE_TS> ...     ""DATE"" ...     ""DATETIME"" ...     ""TIME"" ...     ""UUID"" ...     ""TIMESTAMP"" ...     ""?"" ...     ""CAST"" ...     ""SAFE_CAST"" ...     ""TRY_CAST"" ...     ""EXTRACT"" ...     ""POSITION"" ...     ""CONVERT"" ...     ""TRANSLATE"" ...     ""OVERLAY"" ...     ""FLOOR"" ...     ""CEIL"" ...     ""CEILING"" ...     ""SUBSTRING"" ...     ""TRIM"" ...     ""CLASSIFIER"" ...     ""MATCH_NUMBER"" ...     ""RUNNING"" ...     ""PREV"" ...     ""NEXT"" ...     ""JSON_EXISTS"" ...     ""JSON_VALUE"" ...     ""JSON_QUERY"" ...     ""JSON_OBJECT"" ...     ""JSON_OBJECTAGG"" ...     ""JSON_ARRAY"" ...     ""JSON_ARRAYAGG"" ...     <LBRACE_FN> ...     ""MULTISET"" ...     ""ARRAY"" ...     ""PERIOD"" ...     ""PERCENTILE_CONT"" ...     ""PERCENTILE_DISC"" ...     ""SPECIFIC"" ...     <IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <BRACKET_QUOTED_IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""ABS"" ...     ""AVG"" ...     ""CARDINALITY"" ...     ""CHAR"" ...     ""CHAR_LENGTH"" ...     ""CHARACTER_LENGTH"" ...     ""COALESCE"" ...     ""COLLECT"" ...     ""COVAR_POP"" ...     ""COVAR_SAMP"" ...     ""CUME_DIST"" ...     ""COUNT"" ...     ""CURRENT_DATE"" ...     ""CURRENT_TIME"" ...     ""CURRENT_TIMESTAMP"" ...     ""DENSE_RANK"" ...     ""ELEMENT"" ...     ""EVERY"" ...     ""EXP"" ...     ""FIRST_VALUE"" ...     ""FUSION"" ...     ""INTERSECTION"" ...     ""GROUPING"" ...     ""HOUR"" ...     ""LAG"" ...     ""LEAD"" ...     ""LEFT"" ...     ""LAST_VALUE"" ...     ""LN"" ...     ""LOCALTIME"" ...     ""LOCALTIMESTAMP"" ...     ""LOWER"" ...     ""MAX"" ...     ""MIN"" ...     ""MINUTE"" ...     ""MOD"" ...     ""MONTH"" ...     ""NTH_VALUE"" ...     ""NTILE"" ...     ""NULLIF"" ...     ""OCTET_LENGTH"" ...     ""PERCENT_RANK"" ...     ""POWER"" ...     ""RANK"" ...     ""REGR_COUNT"" ...     ""REGR_SXX"" ...     ""REGR_SYY"" ...     ""RIGHT"" ...     ""ROW_NUMBER"" ...     ""SECOND"" ...     ""SOME"" ...     ""SQRT"" ...     ""STDDEV_POP"" ...     ""STDDEV_SAMP"" ...     ""SUM"" ...     ""UPPER"" ...     ""TRUNCATE"" ...     ""USER"" ...     ""VAR_POP"" ...     ""VAR_SAMP"" ...     ""YEAR"" ...     ""CURRENT_CATALOG"" ...     ""CURRENT_DEFAULT_TRANSFORM_GROUP"" ...     ""CURRENT_PATH"" ...     ""CURRENT_ROLE"" ...     ""CURRENT_SCHEMA"" ...     ""CURRENT_USER"" ...     ""SESSION_USER"" ...     ""SYSTEM_USER"" ...     ""NEW"" ...     ""CASE"" ...     ""CURRENT"" ...     ""CURSOR"" ...     ""ROW"" ...     ""("" ...",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0005/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_pg.sql,cases/PORT/PORT_0005/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0008,portability,pg,PORT_0008:pg,common_core_v0_40_same_engine_120,pg,generation_failed_parse,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_parse,"SqlParseException: Encountered ""\"""" at line 1, column 8. Was expecting one of:     ""ALL"" ...     ""DISTINCT"" ...     ""STREAM"" ...     ""*"" ...     ""/*+"" ...     ""+"" ...     ""-"" ...     ""NOT"" ...     ""EXISTS"" ...     ""UNIQUE"" ...     ""INTERVAL"" ...     <UNSIGNED_INTEGER_LITERAL> ...     <DECIMAL_NUMERIC_LITERAL> ...     ""DECIMAL"" ...     <APPROX_NUMERIC_LITERAL> ...     <BINARY_STRING_LITERAL> ...     <PREFIXED_STRING_LITERAL> ...     <QUOTED_STRING> ...     <UNICODE_STRING_LITERAL> ...     <C_STYLE_ESCAPED_STRING_LITERAL> ...     <BIG_QUERY_DOUBLE_QUOTED_STRING> ...     <BIG_QUERY_QUOTED_STRING> ...     ""TRUE"" ...     ""FALSE"" ...     ""UNKNOWN"" ...     ""NULL"" ...     <LBRACE_D> ...     <LBRACE_T> ...     <LBRACE_TS> ...     ""DATE"" ...     ""DATETIME"" ...     ""TIME"" ...     ""UUID"" ...     ""TIMESTAMP"" ...     ""?"" ...     ""CAST"" ...     ""SAFE_CAST"" ...     ""TRY_CAST"" ...     ""EXTRACT"" ...     ""POSITION"" ...     ""CONVERT"" ...     ""TRANSLATE"" ...     ""OVERLAY"" ...     ""FLOOR"" ...     ""CEIL"" ...     ""CEILING"" ...     ""SUBSTRING"" ...     ""TRIM"" ...     ""CLASSIFIER"" ...     ""MATCH_NUMBER"" ...     ""RUNNING"" ...     ""PREV"" ...     ""NEXT"" ...     ""JSON_EXISTS"" ...     ""JSON_VALUE"" ...     ""JSON_QUERY"" ...     ""JSON_OBJECT"" ...     ""JSON_OBJECTAGG"" ...     ""JSON_ARRAY"" ...     ""JSON_ARRAYAGG"" ...     <LBRACE_FN> ...     ""MULTISET"" ...     ""ARRAY"" ...     ""PERIOD"" ...     ""PERCENTILE_CONT"" ...     ""PERCENTILE_DISC"" ...     ""SPECIFIC"" ...     <IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <BRACKET_QUOTED_IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""ABS"" ...     ""AVG"" ...     ""CARDINALITY"" ...     ""CHAR"" ...     ""CHAR_LENGTH"" ...     ""CHARACTER_LENGTH"" ...     ""COALESCE"" ...     ""COLLECT"" ...     ""COVAR_POP"" ...     ""COVAR_SAMP"" ...     ""CUME_DIST"" ...     ""COUNT"" ...     ""CURRENT_DATE"" ...     ""CURRENT_TIME"" ...     ""CURRENT_TIMESTAMP"" ...     ""DENSE_RANK"" ...     ""ELEMENT"" ...     ""EVERY"" ...     ""EXP"" ...     ""FIRST_VALUE"" ...     ""FUSION"" ...     ""INTERSECTION"" ...     ""GROUPING"" ...     ""HOUR"" ...     ""LAG"" ...     ""LEAD"" ...     ""LEFT"" ...     ""LAST_VALUE"" ...     ""LN"" ...     ""LOCALTIME"" ...     ""LOCALTIMESTAMP"" ...     ""LOWER"" ...     ""MAX"" ...     ""MIN"" ...     ""MINUTE"" ...     ""MOD"" ...     ""MONTH"" ...     ""NTH_VALUE"" ...     ""NTILE"" ...     ""NULLIF"" ...     ""OCTET_LENGTH"" ...     ""PERCENT_RANK"" ...     ""POWER"" ...     ""RANK"" ...     ""REGR_COUNT"" ...     ""REGR_SXX"" ...     ""REGR_SYY"" ...     ""RIGHT"" ...     ""ROW_NUMBER"" ...     ""SECOND"" ...     ""SOME"" ...     ""SQRT"" ...     ""STDDEV_POP"" ...     ""STDDEV_SAMP"" ...     ""SUM"" ...     ""UPPER"" ...     ""TRUNCATE"" ...     ""USER"" ...     ""VAR_POP"" ...     ""VAR_SAMP"" ...     ""YEAR"" ...     ""CURRENT_CATALOG"" ...     ""CURRENT_DEFAULT_TRANSFORM_GROUP"" ...     ""CURRENT_PATH"" ...     ""CURRENT_ROLE"" ...     ""CURRENT_SCHEMA"" ...     ""CURRENT_USER"" ...     ""SESSION_USER"" ...     ""SYSTEM_USER"" ...     ""NEW"" ...     ""CASE"" ...     ""CURRENT"" ...     ""CURSOR"" ...     ""ROW"" ...     ""("" ...",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0008/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_pg.sql,cases/PORT/PORT_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0012,portability,pg,PORT_0012:pg,common_core_v0_40_same_engine_120,pg,generation_failed_parse,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_parse,"SqlParseException: Encountered ""\"""" at line 1, column 29. Was expecting one of:     ""CURSOR"" ...     ""EXISTS"" ...     ""NOT"" ...     ""ROW"" ...     ""UNIQUE"" ...     ""("" ...     ""+"" ...     ""-"" ...     ""INTERVAL"" ...     <UNSIGNED_INTEGER_LITERAL> ...     <DECIMAL_NUMERIC_LITERAL> ...     ""DECIMAL"" ...     <APPROX_NUMERIC_LITERAL> ...     <BINARY_STRING_LITERAL> ...     <PREFIXED_STRING_LITERAL> ...     <QUOTED_STRING> ...     <UNICODE_STRING_LITERAL> ...     <C_STYLE_ESCAPED_STRING_LITERAL> ...     <BIG_QUERY_DOUBLE_QUOTED_STRING> ...     <BIG_QUERY_QUOTED_STRING> ...     ""TRUE"" ...     ""FALSE"" ...     ""UNKNOWN"" ...     ""NULL"" ...     <LBRACE_D> ...     <LBRACE_T> ...     <LBRACE_TS> ...     ""DATE"" ...     ""DATETIME"" ...     ""TIME"" ...     ""UUID"" ...     ""TIMESTAMP"" ...     ""?"" ...     ""CAST"" ...     ""SAFE_CAST"" ...     ""TRY_CAST"" ...     ""EXTRACT"" ...     ""POSITION"" ...     ""CONVERT"" ...     ""TRANSLATE"" ...     ""OVERLAY"" ...     ""FLOOR"" ...     ""CEIL"" ...     ""CEILING"" ...     ""SUBSTRING"" ...     ""TRIM"" ...     ""CLASSIFIER"" ...     ""MATCH_NUMBER"" ...     ""RUNNING"" ...     ""PREV"" ...     ""NEXT"" ...     ""JSON_EXISTS"" ...     ""JSON_VALUE"" ...     ""JSON_QUERY"" ...     ""JSON_OBJECT"" ...     ""JSON_OBJECTAGG"" ...     ""JSON_ARRAY"" ...     ""JSON_ARRAYAGG"" ...     <LBRACE_FN> ...     ""MULTISET"" ...     ""ARRAY"" ...     ""PERIOD"" ...     ""PERCENTILE_CONT"" ...     ""PERCENTILE_DISC"" ...     ""SPECIFIC"" ...     <IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <BRACKET_QUOTED_IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""ABS"" ...     ""AVG"" ...     ""CARDINALITY"" ...     ""CHAR"" ...     ""CHAR_LENGTH"" ...     ""CHARACTER_LENGTH"" ...     ""COALESCE"" ...     ""COLLECT"" ...     ""COVAR_POP"" ...     ""COVAR_SAMP"" ...     ""CUME_DIST"" ...     ""COUNT"" ...     ""CURRENT_DATE"" ...     ""CURRENT_TIME"" ...     ""CURRENT_TIMESTAMP"" ...     ""DENSE_RANK"" ...     ""ELEMENT"" ...     ""EVERY"" ...     ""EXP"" ...     ""FIRST_VALUE"" ...     ""FUSION"" ...     ""INTERSECTION"" ...     ""GROUPING"" ...     ""HOUR"" ...     ""LAG"" ...     ""LEAD"" ...     ""LEFT"" ...     ""LAST_VALUE"" ...     ""LN"" ...     ""LOCALTIME"" ...     ""LOCALTIMESTAMP"" ...     ""LOWER"" ...     ""MAX"" ...     ""MIN"" ...     ""MINUTE"" ...     ""MOD"" ...     ""MONTH"" ...     ""NTH_VALUE"" ...     ""NTILE"" ...     ""NULLIF"" ...     ""OCTET_LENGTH"" ...     ""PERCENT_RANK"" ...     ""POWER"" ...     ""RANK"" ...     ""REGR_COUNT"" ...     ""REGR_SXX"" ...     ""REGR_SYY"" ...     ""RIGHT"" ...     ""ROW_NUMBER"" ...     ""SECOND"" ...     ""SOME"" ...     ""SQRT"" ...     ""STDDEV_POP"" ...     ""STDDEV_SAMP"" ...     ""SUM"" ...     ""UPPER"" ...     ""TRUNCATE"" ...     ""USER"" ...     ""VAR_POP"" ...     ""VAR_SAMP"" ...     ""YEAR"" ...     ""CURRENT_CATALOG"" ...     ""CURRENT_DEFAULT_TRANSFORM_GROUP"" ...     ""CURRENT_PATH"" ...     ""CURRENT_ROLE"" ...     ""CURRENT_SCHEMA"" ...     ""CURRENT_USER"" ...     ""SESSION_USER"" ...     ""SYSTEM_USER"" ...     ""NEW"" ...     ""CASE"" ...     ""CURRENT"" ...",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0012/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_pg.sql,cases/PORT/PORT_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0013,portability,pg,PORT_0013:pg,common_core_v0_40_same_engine_120,pg,generation_failed_unsupported_sql,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_unsupported_sql,calcite_parse_only,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0013/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_pg.sql,cases/PORT/PORT_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0022,portability,pg,PORT_0022:pg,common_core_v0_40_same_engine_120,pg,generation_failed_parse,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_parse,"SqlParseException: Incorrect syntax near the keyword 'DATETIME' at line 1, column 207. Was expecting one of:     ""ANY"" ...     ""BIGINT"" ...     ""BINARY"" ...     ""BOOLEAN"" ...     ""CHAR"" ...     ""CHARACTER"" ...     ""DATE"" ...     ""DEC"" ...     ""DECIMAL"" ...     ""DOUBLE"" ...     ""FLOAT"" ...     ""INT"" ...     ""INTEGER"" ...     ""NUMERIC"" ...     ""REAL"" ...     ""ROW"" ...     ""SMALLINT"" ...     ""TIME"" ...     ""TIMESTAMP"" ...     ""TINYINT"" ...     ""UNSIGNED"" ...     ""UUID"" ...     ""VARBINARY"" ...     ""VARCHAR"" ...     ""VARIANT"" ...     <BRACKET_QUOTED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""INTERVAL"" ...",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0022/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_pg.sql,cases/PORT/PORT_0022/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0024,portability,pg,PORT_0024:pg,common_core_v0_40_same_engine_120,pg,generation_success,execution_failed,not_checked_execution_failed,0,execution_failed,"Command '['psql', '-v', 'ON_ERROR_STOP=1', '-X', '-q', '-c', 'SET search_path TO ccv0_calcite_hep_port_0024;', '-c', ""COPY (SELECT CAST( SUM( CASE WHEN `istextless` = 0 AND `isstoryspotlight` = 1 THEN 1 ELSE 0 END ) AS DOUBLE ) * 100 / COUNT( `id` ) FROM `cards`) TO STDOUT WITH (FORMAT CSV, DELIMITER E'\\t', NULL 'NULL');""]' returned non-zero exit status 1.",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0024/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_pg.sql,cases/PORT/PORT_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
calcite_hep,calcite_hep_pg_rewrite,PORT_0025,portability,pg,PORT_0025:pg,common_core_v0_40_same_engine_120,pg,generation_failed_parse,not_executed_generation_failed,not_checked_generation_failed,0,generation_failed_parse,"SqlParseException: Incorrect syntax near the keyword 'DATETIME' at line 1, column 164. Was expecting one of:     ""ANY"" ...     ""BIGINT"" ...     ""BINARY"" ...     ""BOOLEAN"" ...     ""CHAR"" ...     ""CHARACTER"" ...     ""DATE"" ...     ""DEC"" ...     ""DECIMAL"" ...     ""DOUBLE"" ...     ""FLOAT"" ...     ""INT"" ...     ""INTEGER"" ...     ""NUMERIC"" ...     ""REAL"" ...     ""ROW"" ...     ""SMALLINT"" ...     ""TIME"" ...     ""TIMESTAMP"" ...     ""TINYINT"" ...     ""UNSIGNED"" ...     ""UUID"" ...     ""VARBINARY"" ...     ""VARCHAR"" ...     ""VARIANT"" ...     <BRACKET_QUOTED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""INTERVAL"" ...",reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0025/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_pg.sql,cases/PORT/PORT_0025/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json
