case_id,pool,engine,row_id,denominator_id,method_id,route_id,generated_sql_path,selected_rules_path,retrieval_trace_path,prompt_path,raw_response_path,token_cost_provider_path,environment_snapshot_path,row_run_metadata_path,supported_non_success_statuses,row_presence_rule,claim_boundary
PERF_0024,performance,spark,PERF_0024:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0024/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0024/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0024/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0024/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0024/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0024/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0024/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0024/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0033,performance,pg,PERF_0033:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0033/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0033/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0033/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0033/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0033/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0033,performance,mysql,PERF_0033:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0033/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0033/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0033/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0033/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0033/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0033,performance,spark,PERF_0033:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0033/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0033/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0033/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0033/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0033/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0033/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0034,performance,pg,PERF_0034:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0034/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0034/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0034/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0034/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0034/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0034,performance,mysql,PERF_0034:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0034/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0034/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0034/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0034/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0034/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0034,performance,spark,PERF_0034:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0034/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0034/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0034/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0034/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0034/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0034/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0035,performance,pg,PERF_0035:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0035/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0035/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0035/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0035/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0035/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0035,performance,mysql,PERF_0035:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0035/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0035/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0035/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0035/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0035/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0035,performance,spark,PERF_0035:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0035/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0035/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0035/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0035/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0035/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0035/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0052,performance,pg,PERF_0052:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0052/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0052/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0052/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0052/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0052/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0052,performance,mysql,PERF_0052:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0052/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0052/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0052/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0052/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0052/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0052,performance,spark,PERF_0052:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0052/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0052/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0052/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0052/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0052/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0052/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0054,performance,pg,PERF_0054:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0054/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0054/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0054/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0054/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0054/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0054,performance,mysql,PERF_0054:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0054/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0054/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0054/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0054/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0054/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0054,performance,spark,PERF_0054:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0054/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0054/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0054/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0054/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0054/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0054/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0056,performance,pg,PERF_0056:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0056/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0056/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0056/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0056/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0056/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0056,performance,mysql,PERF_0056:mysql,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0056/mysql/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0056/mysql/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0056/mysql/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0056/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0056/mysql/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/mysql/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/mysql/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/mysql/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0056,performance,spark,PERF_0056:spark,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0056/spark/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0056/spark/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0056/spark/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0056/spark/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0056/spark/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/spark/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/spark/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0056/spark/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
PERF_0062,performance,pg,PERF_0062:pg,common_core_v0_40_same_engine_120,r_bot,r_bot_same_engine_rewrite,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PERF_0062/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0062/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/traces/PERF_0062/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/prompts/PERF_0062/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/raw_responses/PERF_0062/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0062/pg/token_cost_provider.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0062/pg/environment_snapshot.json,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/metadata/PERF_0062/pg/row_run_metadata.json,generated|failed|blocked|unsupported|skipped,row_must_remain_present_in_run_event_long_even_if_no_generated_sql,formal_same_engine_generation_only_not_timing_or_leaderboard_evidence
