case_id,pool,engine,route_id,row_status,exit_code,median_source_ms,median_generated_ms,speedup_ratio,speedup_band,timing_json_path,stdout_log,stderr_log,notes
LONGTAIL_0011,longtail,spark,sqlglot_optimize_same_dialect,executed,0,377.73333594668657,385.59874694328755,0.979602083619432,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0011/spark/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0011__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0011__spark__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0011,longtail,spark,sqlglot_transpile_same_dialect_noop,executed,0,357.0987790590152,349.63228495325893,1.0213552764635407,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0011__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0011__spark__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0012,longtail,mysql,sqlglot_optimize_same_dialect,executed,0,151.28335705958307,156.791826011613,0.9648676267624949,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0012/mysql/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__mysql__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0012,longtail,mysql,sqlglot_transpile_same_dialect_noop,executed,0,154.0839880472049,152.06709504127502,1.0132631783712476,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0012,longtail,pg,sqlglot_optimize_same_dialect,executed,0,410.95300402957946,412.93062700424343,0.9952107621829571,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0012/pg/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__pg__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0012,longtail,pg,sqlglot_transpile_same_dialect_noop,executed,0,400.69607307668775,411.39278595801443,0.973998783531371,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__pg__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0012,longtail,spark,sqlglot_optimize_same_dialect,executed,0,548.8432929851115,526.7414799891412,1.0419595073401584,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0012/spark/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__spark__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0012,longtail,spark,sqlglot_transpile_same_dialect_noop,executed,0,456.68011100497097,489.22192899044603,0.9334825034261484,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0012/spark/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0012__spark__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0013,longtail,mysql,sqlglot_optimize_same_dialect,executed,0,174.56091498024762,174.25277398433536,1.0017683563300974,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0013/mysql/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__mysql__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0013,longtail,mysql,sqlglot_transpile_same_dialect_noop,executed,0,170.4944099765271,171.0777470143512,0.9965902225859032,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0013/mysql/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0013,longtail,pg,sqlglot_optimize_same_dialect,executed,0,393.49229191429913,306.1296639498323,1.2853778586409175,faster,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0013/pg/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__pg__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0013,longtail,pg,sqlglot_transpile_same_dialect_noop,executed,0,413.6616119649261,422.1821869723499,0.9798177770868817,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0013/pg/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__pg__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0013,longtail,spark,sqlglot_optimize_same_dialect,executed,0,623.7920019775629,603.8633050629869,1.0330020002001898,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0013/spark/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__spark__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0013,longtail,spark,sqlglot_transpile_same_dialect_noop,executed,0,589.4894240191206,563.2353079272434,1.0466130509262546,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0013/spark/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0013__spark__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0022,longtail,mysql,sqlglot_optimize_same_dialect,executed,0,156.1238799476996,150.07230394985527,1.040324402561757,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0022/mysql/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__mysql__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0022,longtail,mysql,sqlglot_transpile_same_dialect_noop,executed,0,152.90106600150466,155.3348209708929,0.9843321996048504,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0022/mysql/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0022,longtail,pg,sqlglot_optimize_same_dialect,executed,0,406.3306620810181,304.8519850708544,1.332878518034179,faster,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0022/pg/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__pg__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0022,longtail,pg,sqlglot_transpile_same_dialect_noop,executed,0,308.64061298780143,300.56262109428644,1.0268762358542944,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0022/pg/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__pg__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0022,longtail,spark,sqlglot_optimize_same_dialect,executed,0,382.0029409835115,378.238943987526,1.0099513734791667,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0022/spark/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__spark__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0022,longtail,spark,sqlglot_transpile_same_dialect_noop,executed,0,390.7681410200894,366.5837589651346,1.065972322732538,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0022/spark/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0022__spark__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0023,longtail,mysql,sqlglot_optimize_same_dialect,executed,0,135.2065020473674,133.72976297978312,1.0110427105730198,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0023/mysql/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__mysql__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0023,longtail,mysql,sqlglot_transpile_same_dialect_noop,executed,0,134.26744402386248,135.06694603711367,0.9940806982262596,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0023/mysql/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0023,longtail,pg,sqlglot_optimize_same_dialect,executed,0,299.5003300020471,299.37863105442375,1.0004065051242794,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0023/pg/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__pg__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0023,longtail,pg,sqlglot_transpile_same_dialect_noop,executed,0,298.1468109646812,313.64114896859974,0.950598516633193,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0023/pg/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__pg__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0023,longtail,spark,sqlglot_optimize_same_dialect,executed,0,379.36430401168764,318.22463299613446,1.1921273989380194,faster,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0023/spark/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__spark__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0023,longtail,spark,sqlglot_transpile_same_dialect_noop,executed,0,320.638345903717,328.1255670590326,0.9771818416272067,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0023/spark/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0023__spark__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0024,longtail,mysql,sqlglot_optimize_same_dialect,executed,0,134.50891396496445,133.12522694468498,1.010393875391134,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0024/mysql/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__mysql__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0024,longtail,mysql,sqlglot_transpile_same_dialect_noop,executed,0,135.0641769822687,134.37252095900476,1.005147302575911,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0024/mysql/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0024,longtail,pg,sqlglot_optimize_same_dialect,executed,0,298.2683479785919,301.09201092272997,0.9906219267144133,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0024/pg/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__pg__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0024,longtail,pg,sqlglot_transpile_same_dialect_noop,executed,0,300.61108502559364,300.0577570637688,1.0018440715122297,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__pg__sqlglot_transpile_same_dialect_noop.stderr.log,
LONGTAIL_0024,longtail,spark,sqlglot_optimize_same_dialect,executed,0,393.4889360098168,415.9939590608701,0.9459006012927216,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0024/spark/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__spark__sqlglot_optimize_same_dialect.stderr.log,
LONGTAIL_0024,longtail,spark,sqlglot_transpile_same_dialect_noop,executed,0,366.9463669648394,360.5244519421831,1.0178127030997781,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/LONGTAIL_0024/spark/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/longtail_0024__spark__sqlglot_transpile_same_dialect_noop.stderr.log,
PERF_0006,performance,mysql,sqlglot_optimize_same_dialect,executed,0,115.69391191005707,114.90731395315379,1.0068454994711995,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/PERF_0006/mysql/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__mysql__sqlglot_optimize_same_dialect.stderr.log,
PERF_0006,performance,mysql,sqlglot_transpile_same_dialect_noop,executed,0,117.02150490600616,116.07668292708695,1.0081396362740025,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/PERF_0006/mysql/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,
PERF_0006,performance,pg,sqlglot_optimize_same_dialect,executed,0,400.40988696273416,361.8589969119057,1.10653566825703,faster,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/PERF_0006/pg/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__pg__sqlglot_optimize_same_dialect.stderr.log,
PERF_0006,performance,pg,sqlglot_transpile_same_dialect_noop,executed,0,397.8697200072929,395.206214976497,1.0067395322488901,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/PERF_0006/pg/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__pg__sqlglot_transpile_same_dialect_noop.stderr.log,
PERF_0006,performance,spark,sqlglot_optimize_same_dialect,executed,0,238.4096869500354,227.22325602080673,1.0492310123757944,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/PERF_0006/spark/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__spark__sqlglot_optimize_same_dialect.stderr.log,
PERF_0006,performance,spark,sqlglot_transpile_same_dialect_noop,executed,0,257.21603201236576,266.20015501976013,0.9662504967109149,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/PERF_0006/spark/sqlglot_transpile_same_dialect_noop.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0006__spark__sqlglot_transpile_same_dialect_noop.stderr.log,
PERF_0007,performance,mysql,sqlglot_optimize_same_dialect,executed,0,116.85263901017606,113.6277309851721,1.0283813466751774,near_parity,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/PERF_0007/mysql/sqlglot_optimize_same_dialect.json,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0007__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/logs/perf_0007__mysql__sqlglot_optimize_same_dialect.stderr.log,
