method_id,route_id,case_id,pool,engine,source_runtime_ms,rewrite_runtime_ms,speedup_ratio,timing_success,exact_match,timing_row_type,source_artifact,notes
direct_llm,direct_llm_same_engine_rewrite,PORT_0024,PORT,spark,190.98800607025623,194.07603598665446,0.9840885563191811,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_resolved_01/timing_event_long.csv,original full timing success retained from direct_llm_same_engine_timing_01
direct_llm,direct_llm_same_engine_rewrite,PORT_0025,PORT,mysql,132.82175397034734,133.80305306054652,0.9926660934279644,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_timing_resolved_01/timing_event_long.csv,original full timing success retained from direct_llm_same_engine_timing_01
sqlglot,sqlglot_optimize_same_dialect,CONS_0010,CONS,mysql,0.45865587890148163,0.41647907346487045,1.101269927167586,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0010,CONS,pg,3.617212176322937,3.5564990248531103,1.017071044036722,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0010,CONS,spark,129.20124805532396,121.53198011219501,1.0631049369560908,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0011,CONS,mysql,0.2925209701061249,0.29395706951618195,0.9951145947521497,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0011,CONS,pg,4.5443440321832895,4.659506026655436,0.9752845057365859,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0011,CONS,spark,102.51174797303975,109.66976778581738,0.9347311482708973,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0012,CONS,mysql,0.29288907535374165,0.2943009603768587,0.9952025809861132,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0012,CONS,pg,3.438512096181512,3.532281145453453,0.9734536846273872,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0012,CONS,spark,69.87325591035187,72.73827190510929,0.9606119870637706,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0036,CONS,mysql,0.29457779601216316,0.32907212153077126,0.8951770044871985,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0036,CONS,pg,2.2482299245893955,2.401262056082487,0.9362701246598824,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0036,CONS,spark,40.37924506701529,39.51482800766826,1.0218757641860237,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0037,CONS,mysql,0.32314611598849297,0.45038596726953983,0.717487087680735,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0037,CONS,pg,3.3244930673390627,3.64137114956975,0.912978361937061,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,CONS_0037,CONS,spark,69.09359106794,74.36396391130984,0.9291273277248164,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0011,LONGTAIL,mysql,0.603164080530405,0.6206829566508532,0.9717748394204695,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0011,LONGTAIL,pg,5.213525146245956,5.970807978883386,0.8731691196039685,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0011,LONGTAIL,spark,138.58966412954032,136.34323282167315,1.0164762948727006,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0012,LONGTAIL,mysql,0.5621411837637424,0.6078479345887899,0.9248056162994645,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0012,LONGTAIL,pg,7.014931179583073,6.695224903523922,1.0477513870954325,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0012,LONGTAIL,spark,128.95778403617442,134.88399586640298,0.9560643811583234,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0013,LONGTAIL,mysql,0.8223438635468483,0.807418953627348,1.0184847158373604,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0013,LONGTAIL,pg,8.217415073886514,8.651062147691846,0.9498735454211213,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0013,LONGTAIL,spark,193.0002470035106,193.64660396240652,0.9966621828337284,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0022,LONGTAIL,mysql,0.45756599865853786,0.4632670897990465,0.9876937272989074,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0022,LONGTAIL,pg,7.709617959335446,7.0685818791389465,1.0906880745186456,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0022,LONGTAIL,spark,74.67716815881431,74.19839384965599,1.0064526236259028,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0023,LONGTAIL,mysql,0.5066618323326111,0.48743397928774357,1.0394470920409857,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0023,LONGTAIL,pg,4.622713895514607,4.399782046675682,1.0506688391547405,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0023,LONGTAIL,spark,72.72877800278366,74.21029102988541,0.980036285984849,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0024,LONGTAIL,mysql,0.44563994742929935,0.46289898455142975,0.9627153273216722,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0024,LONGTAIL,pg,5.726790986955166,5.6087179109454155,1.0210517051997445,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,LONGTAIL_0024,LONGTAIL,spark,69.19133802875876,65.1224828325212,1.062480037911049,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0006,PERF,mysql,0.32246694900095463,0.3589289262890816,0.898414492069217,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0006,PERF,pg,2.5583088863641024,2.653219038620591,0.9642283012163848,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0006,PERF,spark,58.32251301035285,56.787268025800586,1.0270350210165904,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0007,PERF,mysql,0.3126421943306923,0.28536305762827396,1.0955944926058134,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0007,PERF,pg,2.280660904943943,2.4405240546911955,0.9344963843155071,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0007,PERF,spark,35.979255801066756,30.37608414888382,1.1844599726785003,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0033,PERF,mysql,0.34897192381322384,0.37202611565589905,0.9380307164672308,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0033,PERF,pg,6.186228943988681,6.593887927010655,0.9381762341831631,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0033,PERF,spark,61.062395805493,56.676752865314484,1.0773799259565993,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0034,PERF,mysql,0.9765841532498598,0.9941770695149899,0.9823040413980653,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0034,PERF,pg,10.690080933272839,10.504733072593808,1.017644223741638,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0034,PERF,spark,128.40111600235105,128.57586913742125,0.9986408558912137,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0035,PERF,mysql,1.2150330003350973,1.1928391177207232,1.0186059312481153,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0035,PERF,pg,8.178854128345847,8.476926945149899,0.9648371610687768,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0035,PERF,spark,172.40923386998475,168.5239220969379,1.0230549569740726,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0056,PERF,mysql,0.6637431215494871,0.7118820212781429,0.932377980775206,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0056,PERF,pg,12.267273850739002,12.71098107099533,0.965092606323771,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0056,PERF,spark,115.10353186167777,98.63434312865138,1.1669721540249443,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0077,PERF,mysql,0.36276085302233696,0.3642591182142496,0.9958868148606471,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0077,PERF,pg,10.39741700515151,10.646926937624812,0.9765650751681626,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0082,PERF,mysql,0.42792712338268757,0.40674302726984024,1.052082260032926,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0082,PERF,pg,12.216728180646896,12.040521018207073,1.0146345130890408,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PERF_0082,PERF,spark,66.40911288559437,65.44349389150739,1.0147550036935342,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PORT_0005,PORT,pg,3.6688088439404964,3.404805902391672,1.0775383235101237,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PORT_0008,PORT,pg,5.357853136956692,5.165972048416734,1.0371432688256155,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PORT_0012,PORT,pg,3.378021065145731,3.3112410455942154,1.0201676708617664,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PORT_0013,PORT,mysql,0.29945187270641327,0.3117220476269722,0.9606374492469578,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PORT_0022,PORT,mysql,0.30556204728782177,0.31299213878810406,0.9762610922783832,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PORT_0024,PORT,mysql,0.2817870117723942,0.28492696583271027,0.9889797932914512,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_optimize_same_dialect,PORT_0025,PORT,mysql,0.3463819157332182,0.36634202115237713,0.9455151081047929,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0005,CONS,mysql,0.24947989732027054,0.24823402054607868,1.0050189606221223,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0005,CONS,pg,3.300553187727928,3.5498470533639193,0.929773350263146,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0005,CONS,spark,33.62296707928181,33.33333018235862,1.0086891077290703,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0007,CONS,mysql,0.381760997697711,0.38949702866375446,0.9801384082631299,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0007,CONS,pg,1.9779729191213846,1.945537980645895,1.0166714496443403,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0007,CONS,spark,35.932320868596435,34.849413903430104,1.031073893184176,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,CONS,mysql,0.3122459165751934,0.3396659158170223,0.9192736216235483,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,CONS,pg,4.3365429155528545,4.152096807956696,1.0444224005670348,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,CONS,spark,85.05642600357533,79.40795691683888,1.0711322807694432,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,CONS,mysql,0.4139749798923731,0.38899900391697884,1.0642057581739328,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,CONS,pg,3.616094123572111,3.472939133644104,1.0412201263595993,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,CONS,spark,51.14576290361583,52.38913814537227,0.9762665452081641,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,CONS,mysql,0.2972469665110111,0.311410054564476,0.9545194901517462,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,CONS,pg,4.527966026216745,4.405264975503087,1.0278532736159975,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,CONS,spark,58.95648896694183,51.63676314987242,1.141754156739538,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,CONS,mysql,0.29441993683576584,0.27311104349792004,1.0780228183559633,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,CONS,pg,3.6828170996159315,3.8063530810177326,0.9675447918854732,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,CONS,spark,47.585607040673494,46.68753081932664,1.0192358903027505,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,CONS,mysql,0.36426796577870846,0.38392096757888794,0.9488097721671291,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,CONS,pg,3.3570111263543367,3.477499820291996,0.9653519194351698,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,CONS,spark,47.941472847014666,48.51109487935901,0.9882579019549874,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,LONGTAIL,mysql,0.5803718231618404,0.5547159817069769,1.0462504097608927,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,LONGTAIL,pg,5.745681934058666,5.39886299520731,1.064239255406043,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,LONGTAIL,spark,91.01047297008336,81.98989788070321,1.110020567442409,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,LONGTAIL,mysql,0.5749850533902645,0.5549909546971321,1.0360259901966213,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,LONGTAIL,pg,7.224539062008262,6.941797910258174,1.0407302481871836,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,LONGTAIL,spark,96.55568702146411,97.1517360303551,0.9938647621417207,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0013,LONGTAIL,mysql,0.7609610911458731,0.7667450699955225,0.9924564512039403,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0013,LONGTAIL,pg,7.567412918433547,7.956526940688491,0.9510949909231033,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0013,LONGTAIL,spark,209.82189499773085,182.846023933962,1.1475332658779152,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0022,LONGTAIL,mysql,0.5052778869867325,0.4976510535925627,1.015325665120392,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0022,LONGTAIL,pg,7.985528092831373,8.18539410829544,0.9755826032540675,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
