row_id,method_id,route_id,case_id,pool,engine,denominator_id,timing_denominator_id,source_sql_artifact,candidate_sql_artifact,schema_artifact,result_check_artifact,source_runtime_ms,rewrite_runtime_ms,speedup_ratio,timing_success,timing_failure_category,timing_failure_detail,source_artifacts,notes
sqlglot_transpile_same_dialect_noop__CONS_0009__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,consistency,pg,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,4.3365429155528545,4.152096807956696,1.0444224005670348,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0009__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,consistency,spark,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,85.05642600357533,79.40795691683888,1.0711322807694432,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0010__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,consistency,mysql,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,0.4139749798923731,0.38899900391697884,1.0642057581739328,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0010__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,consistency,pg,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,3.616094123572111,3.472939133644104,1.0412201263595993,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0010__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,consistency,spark,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,51.14576290361583,52.38913814537227,0.9762665452081641,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0011__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,consistency,mysql,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,0.2972469665110111,0.311410054564476,0.9545194901517462,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0011__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,consistency,pg,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,4.527966026216745,4.405264975503087,1.0278532736159975,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0011__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,consistency,spark,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,58.95648896694183,51.63676314987242,1.141754156739538,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0012__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,consistency,mysql,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,0.29441993683576584,0.27311104349792004,1.0780228183559633,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0012__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,consistency,pg,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,3.6828170996159315,3.8063530810177326,0.9675447918854732,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0012__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,consistency,spark,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,47.585607040673494,46.68753081932664,1.0192358903027505,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0024__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,consistency,mysql,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,0.36426796577870846,0.38392096757888794,0.9488097721671291,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0024__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,consistency,pg,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,3.3570111263543367,3.477499820291996,0.9653519194351698,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0024__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,consistency,spark,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,47.941472847014666,48.51109487935901,0.9882579019549874,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,longtail,mysql,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,0.5803718231618404,0.5547159817069769,1.0462504097608927,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,longtail,pg,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,5.745681934058666,5.39886299520731,1.064239255406043,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,longtail,spark,common_core_v0_40_same_engine_120,sqlglot_transpile_same_dialect_noop_exact72_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,91.01047297008336,81.98989788070321,1.110020567442409,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,route-separated SQLGlot timing after checker backfill
