row_id,method_id,route_id,case_id,engine,timing_denominator_id,warmup_count,repeat_count,timeout_policy,source_sql_artifact,candidate_sql_artifact,schema_artifact,result_check_artifact,witness_artifact,timing_json_artifact,stdout_log_artifact,stderr_log_artifact,notes
sqlglot_transpile_same_dialect_noop__CONS_0009__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0009/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0009/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0009__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0009__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0009__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0009/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0009/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0009__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0009__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0010__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0010/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0010/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0010__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0010__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0010__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0010/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0010/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0010__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0010__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0010__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0010/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0010/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0010__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0010__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0011__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0011/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0011__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0011__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0011__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0011/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0011/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0011__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0011__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0011__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0011/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0011__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0011__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0012__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0012/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0012__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0012__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0012__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0012/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0012__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0012__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0012__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0012/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0012__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0012__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0024__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0024/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0024__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0024__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0024__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0024/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0024__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0024__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__CONS_0024__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0024,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/CONS/CONS_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/CONS_0024/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0024__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__CONS_0024__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/LONGTAIL/LONGTAIL_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/LONGTAIL_0011/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/LONGTAIL/LONGTAIL_0011/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/LONGTAIL_0011/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__spark,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0011,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/LONGTAIL/LONGTAIL_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/LONGTAIL_0011/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0011__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0012/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/LONGTAIL/LONGTAIL_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/LONGTAIL_0012/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__pg,sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0012,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/LONGTAIL/LONGTAIL_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/LONGTAIL_0012/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__LONGTAIL_0012__pg.stderr.log,route-separated SQLGlot timing after checker backfill
