case_id,pool,engine,route_id,source_sql_path,schema_path,prompt_path,raw_response_path,generated_sql_path,denominator_id,method_id,temperature,top_p,max_tokens
PERF_0007,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0007/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0007/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0007/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0007,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0007/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0007/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0007/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0007,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0007/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0007/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0007/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0008,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0008/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0008/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0008,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0008/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0008/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0008,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0008/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0008/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0008/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0013,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0013/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0013/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0013,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0013/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0013/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0013,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0013/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0013/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0013/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0017,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0017/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0017/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0017,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0017/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0017/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0017,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0017/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0017/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0017/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0019,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0019/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0019/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0019,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0019/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0019/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0019,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0019/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0019/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0019/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0024,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0024/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0024/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0024/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0024,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0024/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0024/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0024,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0024/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0024/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0024/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0033,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0033/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0033/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0033/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0033,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0033/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0033/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0033/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0033,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0033/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0033/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0033/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0034,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0034/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0034/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0034/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0034,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0034/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0034/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0034/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0034,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0034/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0034/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0034/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0035,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0035/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0035/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0035/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0035,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0035/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0035/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0035/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0035,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0035/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0035/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0035/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0052,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0052/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0052/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0052/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0052,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0052/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0052/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0052/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0052,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0052/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0052/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0052/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0054,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0054/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0054/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0054/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0054,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0054/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0054/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0054/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0054,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0054/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0054/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0054/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0056,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0056/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0056/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0056/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0056,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0056/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0056/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0056/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0056,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0056/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0056/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0056/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0062,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0062/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0062/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0062/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0062,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0062/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0062/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0062/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0062,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0062/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0062/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0062/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0077,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0077/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0077/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0077/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0077,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0077/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0077/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0077/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0077,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0077/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0077/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0077/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0082,performance,mysql,direct_llm_same_engine_rewrite,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0082/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0082/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0082/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0082,performance,pg,direct_llm_same_engine_rewrite,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0082/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0082/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0082/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PERF_0082,performance,spark,direct_llm_same_engine_rewrite,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PERF_0082/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PERF_0082/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PERF_0082/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0003,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0003/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0003/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0003/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0003,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0003/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0003/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0003/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0003,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0003/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0003/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0003/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0004,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0004/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0004/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0004/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0004,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0004/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0004/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0004/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
