run_id,event_id,method_id,method_version,case_id,pool,source_family,route_id,engine,target_dialect,source_sql_path,generated_sql_path,generation_mode,status,failure_bucket,parse_status,generation_status,generated_sql_same_as_source_normalized,is_noop_output,is_denominator_case,can_report_metric_now,can_use_for_method_ranking,speedup_exclusion_reason,notes
sqlglot_same_engine_generation_01,PERF_0035__spark__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0035,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,spark,spark,cases/PERF/PERF_0035/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0035/spark/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0052__pg__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0052,performance,TPC-DS,sqlglot_optimize_same_dialect,pg,postgres,cases/PERF/PERF_0052/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; sqlglot_error=OptimizeError: Column 'sr_customer_sk' could not be resolved. Line: 8, Col: 22"
sqlglot_same_engine_generation_01,PERF_0052__pg__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0052,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,pg,postgres,cases/PERF/PERF_0052/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0052/pg/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0052__mysql__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0052,performance,TPC-DS,sqlglot_optimize_same_dialect,mysql,mysql,cases/PERF/PERF_0052/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; sqlglot_error=OptimizeError: Column 'sr_customer_sk' could not be resolved. Line: 8, Col: 22"
sqlglot_same_engine_generation_01,PERF_0052__mysql__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0052,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,mysql,mysql,cases/PERF/PERF_0052/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0052/mysql/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0052__spark__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0052,performance,TPC-DS,sqlglot_optimize_same_dialect,spark,spark,cases/PERF/PERF_0052/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; sqlglot_error=OptimizeError: Column 'sr_customer_sk' could not be resolved. Line: 8, Col: 22"
sqlglot_same_engine_generation_01,PERF_0052__spark__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0052,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,spark,spark,cases/PERF/PERF_0052/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0052/spark/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0054__pg__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0054,performance,TPC-DS,sqlglot_optimize_same_dialect,pg,postgres,cases/PERF/PERF_0054/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; sqlglot_error=OptimizeError: Column 'ss_ext_sales_price' could not be resolved. Line: 10, Col: 26"
sqlglot_same_engine_generation_01,PERF_0054__pg__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0054,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,pg,postgres,cases/PERF/PERF_0054/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0054/pg/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,yes,yes,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0054__mysql__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0054,performance,TPC-DS,sqlglot_optimize_same_dialect,mysql,mysql,cases/PERF/PERF_0054/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; sqlglot_error=OptimizeError: Column 'ss_ext_sales_price' could not be resolved. Line: 10, Col: 26"
sqlglot_same_engine_generation_01,PERF_0054__mysql__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0054,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,mysql,mysql,cases/PERF/PERF_0054/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0054/mysql/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,yes,yes,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0054__spark__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0054,performance,TPC-DS,sqlglot_optimize_same_dialect,spark,spark,cases/PERF/PERF_0054/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; sqlglot_error=OptimizeError: Column 'ss_ext_sales_price' could not be resolved. Line: 10, Col: 26"
sqlglot_same_engine_generation_01,PERF_0054__spark__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0054,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,spark,spark,cases/PERF/PERF_0054/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0054/spark/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,yes,yes,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0056__pg__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0056,performance,TPC-DS,sqlglot_optimize_same_dialect,pg,postgres,cases/PERF/PERF_0056/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0056/pg/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate
sqlglot_same_engine_generation_01,PERF_0056__pg__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0056,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,pg,postgres,cases/PERF/PERF_0056/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0056/pg/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0056__mysql__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0056,performance,TPC-DS,sqlglot_optimize_same_dialect,mysql,mysql,cases/PERF/PERF_0056/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0056/mysql/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate
sqlglot_same_engine_generation_01,PERF_0056__mysql__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0056,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,mysql,mysql,cases/PERF/PERF_0056/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0056/mysql/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0056__spark__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0056,performance,TPC-DS,sqlglot_optimize_same_dialect,spark,spark,cases/PERF/PERF_0056/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0056/spark/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate
sqlglot_same_engine_generation_01,PERF_0056__spark__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0056,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,spark,spark,cases/PERF/PERF_0056/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0056/spark/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0062__pg__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0062,performance,TPC-DS,sqlglot_optimize_same_dialect,pg,postgres,cases/PERF/PERF_0062/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; replacement for PERF_0002 in common_core_v0 slate; keep not yet admitted pending final freeze; sqlglot_error=OptimizeError: Column 'ss_quantity' could not be resolved. Line: 5, Col: 22"
sqlglot_same_engine_generation_01,PERF_0062__pg__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0062,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,pg,postgres,cases/PERF/PERF_0062/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0062/pg/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; replacement for PERF_0002 in common_core_v0 slate; keep not yet admitted pending final freeze; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0062__mysql__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0062,performance,TPC-DS,sqlglot_optimize_same_dialect,mysql,mysql,cases/PERF/PERF_0062/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; replacement for PERF_0002 in common_core_v0 slate; keep not yet admitted pending final freeze; sqlglot_error=OptimizeError: Column 'ss_quantity' could not be resolved. Line: 5, Col: 22"
sqlglot_same_engine_generation_01,PERF_0062__mysql__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0062,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,mysql,mysql,cases/PERF/PERF_0062/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0062/mysql/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; replacement for PERF_0002 in common_core_v0 slate; keep not yet admitted pending final freeze; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0062__spark__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0062,performance,TPC-DS,sqlglot_optimize_same_dialect,spark,spark,cases/PERF/PERF_0062/source.sql,,optimize,generation_failed,parse_or_generation_error,success,failed,,,true,no,no,generation_only_no_execution,"generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; replacement for PERF_0002 in common_core_v0 slate; keep not yet admitted pending final freeze; sqlglot_error=OptimizeError: Column 'ss_quantity' could not be resolved. Line: 5, Col: 22"
sqlglot_same_engine_generation_01,PERF_0062__spark__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0062,performance,TPC-DS,sqlglot_transpile_same_dialect_noop,spark,spark,cases/PERF/PERF_0062/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0062/spark/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; replacement for PERF_0002 in common_core_v0 slate; keep not yet admitted pending final freeze; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0077__pg__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0077,performance,JOB/IMDB,sqlglot_optimize_same_dialect,pg,postgres,cases/PERF/PERF_0077/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/pg/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation
sqlglot_same_engine_generation_01,PERF_0077__pg__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0077,performance,JOB/IMDB,sqlglot_transpile_same_dialect_noop,pg,postgres,cases/PERF/PERF_0077/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/pg/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0077__mysql__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0077,performance,JOB/IMDB,sqlglot_optimize_same_dialect,mysql,mysql,cases/PERF/PERF_0077/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/mysql/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation
sqlglot_same_engine_generation_01,PERF_0077__mysql__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0077,performance,JOB/IMDB,sqlglot_transpile_same_dialect_noop,mysql,mysql,cases/PERF/PERF_0077/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/mysql/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0077__spark__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0077,performance,JOB/IMDB,sqlglot_optimize_same_dialect,spark,spark,cases/PERF/PERF_0077/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/spark/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation
sqlglot_same_engine_generation_01,PERF_0077__spark__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0077,performance,JOB/IMDB,sqlglot_transpile_same_dialect_noop,spark,spark,cases/PERF/PERF_0077/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0077/spark/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0082__pg__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0082,performance,JOB/IMDB,sqlglot_optimize_same_dialect,pg,postgres,cases/PERF/PERF_0082/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/pg/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation
sqlglot_same_engine_generation_01,PERF_0082__pg__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0082,performance,JOB/IMDB,sqlglot_transpile_same_dialect_noop,pg,postgres,cases/PERF/PERF_0082/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/pg/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0082__mysql__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0082,performance,JOB/IMDB,sqlglot_optimize_same_dialect,mysql,mysql,cases/PERF/PERF_0082/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/mysql/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation
sqlglot_same_engine_generation_01,PERF_0082__mysql__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0082,performance,JOB/IMDB,sqlglot_transpile_same_dialect_noop,mysql,mysql,cases/PERF/PERF_0082/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/mysql/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,PERF_0082__spark__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,PERF_0082,performance,JOB/IMDB,sqlglot_optimize_same_dialect,spark,spark,cases/PERF/PERF_0082/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/spark/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation
sqlglot_same_engine_generation_01,PERF_0082__spark__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,PERF_0082,performance,JOB/IMDB,sqlglot_transpile_same_dialect_noop,spark,spark,cases/PERF/PERF_0082/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0082/spark/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_with_human_review_caveat; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; real-schema bridge PERF case needs human approval framing in leaderboard interpretation; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
sqlglot_same_engine_generation_01,CONS_0005__pg__sqlglot_optimize_same_dialect,sqlglot,sqlglot_30.2.1,CONS_0005,consistency,Calcite,sqlglot_optimize_same_dialect,pg,postgres,cases/CONS/CONS_0005/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0005/pg/sqlglot_optimize_same_dialect.sql,optimize,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0 consistency candidate; human review required before freeze
sqlglot_same_engine_generation_01,CONS_0005__pg__sqlglot_transpile_same_dialect_noop,sqlglot,sqlglot_30.2.1,CONS_0005,consistency,Calcite,sqlglot_transpile_same_dialect_noop,pg,postgres,cases/CONS/CONS_0005/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0005/pg/sqlglot_transpile_same_dialect_noop.sql,transpile_noop,generation_success,,success,success,no,no,true,no,no,generation_only_no_execution,generation_only_no_execution; preflight_status=ready_for_same_engine_sqlglot_preflight; controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0 consistency candidate; human review required before freeze; same-dialect transpile no-op route; identical normalized SQL is expected and explicit
