method_id,case_id,pool,engine,source_sql_path,schema_path,existing_candidate_sql_path,adapter_available,generation_or_rewrite_available,execution_evidence_available,checker_evidence_available,timing_evidence_available,non_noop_status,current_denominator,proposed_denominator,feasibility_status,blocker_reason,required_next_action,claim_boundary
calcite_hep,PORT_0025,portability,pg,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_pg.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,PORT_0025,portability,mysql,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,PORT_0025,portability,spark,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0011,longtail,pg,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_pg.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0011,longtail,mysql,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0011,longtail,spark,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0012,longtail,pg,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_pg.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0012,longtail,mysql,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0012,longtail,spark,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0013,longtail,pg,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_pg.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0013,longtail,mysql,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0013,longtail,spark,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0022,longtail,pg,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_pg.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0022,longtail,mysql,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0022,longtail,spark,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0023,longtail,pg,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_pg.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0023,longtail,mysql,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0023,longtail,spark,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0024,longtail,pg,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_pg.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0024,longtail,mysql,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
calcite_hep,LONGTAIL_0024,longtail,spark,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap,unsupported_outside_perf_scope,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,do not extend beyond PERF without explicit new adapter and evaluation design work,calcite_hep_pg_only_witness_scale_subset_only_not_leaderboard
r_bot,PERF_0006,performance,pg,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_pg.sql,,no_current_repo_runner,yes_historical_pg_only,yes,no_inconsistent,no,nontrivial_rewrite_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,historical_overlap_case_but_checker_failed,historical semantic mismatch on PERF_0006 plus retrieval stack unavailable,restore retrieval/control stack and rerun before any timing,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0006,performance,mysql,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0006,performance,spark,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0007,performance,pg,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_pg.sql,,no_current_repo_runner,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,outside_historic_subset_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,"restore retrieval/control stack, then test remaining PERF PG cases after overlap rerun",bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0007,performance,mysql,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0007,performance,spark,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0008,performance,pg,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_pg.sql,,no_current_repo_runner,yes_historical_pg_only,yes,yes,yes,nontrivial_rewrite_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,subset_rerun_feasible_after_stack_recovery,repo-local retrieval/control stack missing,restore retrieval corpus/demo policy/rule pool and rerun on overlap subset,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0008,performance,mysql,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0008,performance,spark,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0013,performance,pg,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_pg.sql,,no_current_repo_runner,yes_historical_pg_only,yes,yes,yes,nontrivial_rewrite_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,subset_rerun_feasible_after_stack_recovery,repo-local retrieval/control stack missing,restore retrieval corpus/demo policy/rule pool and rerun on overlap subset,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0013,performance,mysql,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0013,performance,spark,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0017,performance,pg,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_pg.sql,,no_current_repo_runner,yes_historical_pg_only,yes,yes,yes,nontrivial_rewrite_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,subset_rerun_feasible_after_stack_recovery,repo-local retrieval/control stack missing,restore retrieval corpus/demo policy/rule pool and rerun on overlap subset,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0017,performance,mysql,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0017,performance,spark,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0019,performance,pg,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_pg.sql,,no_current_repo_runner,no_generation_failure,no,no,no,no_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,historical_overlap_case_generation_failed,historical SQL template generation attribute error plus retrieval stack unavailable,fix upstream generation-path bug after retrieval stack recovery,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0019,performance,mysql,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0019,performance,spark,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0024,performance,pg,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_pg.sql,,no_current_repo_runner,yes_historical_pg_only,yes,yes,yes,nontrivial_rewrite_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,subset_rerun_feasible_after_stack_recovery,repo-local retrieval/control stack missing,restore retrieval corpus/demo policy/rule pool and rerun on overlap subset,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0024,performance,mysql,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0024,performance,spark,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0033,performance,pg,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_pg.sql,,no_current_repo_runner,no_generation_failure,no,no,no,no_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,historical_overlap_case_generation_failed,historical subprocess nonzero exit plus retrieval stack unavailable,repair upstream subprocess path after retrieval stack recovery,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0033,performance,mysql,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0033,performance,spark,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0034,performance,pg,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_pg.sql,,no_current_repo_runner,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,outside_historic_subset_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,"restore retrieval/control stack, then test remaining PERF PG cases after overlap rerun",bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0034,performance,mysql,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0034,performance,spark,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0035,performance,pg,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_pg.sql,,no_current_repo_runner,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,outside_historic_subset_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,"restore retrieval/control stack, then test remaining PERF PG cases after overlap rerun",bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0035,performance,mysql,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0035,performance,spark,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0052,performance,pg,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_pg.sql,,no_current_repo_runner,yes_historical_pg_only,yes,yes,yes,nontrivial_rewrite_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,subset_rerun_feasible_after_stack_recovery,repo-local retrieval/control stack missing,restore retrieval corpus/demo policy/rule pool and rerun on overlap subset,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0052,performance,mysql,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0052,performance,spark,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0054,performance,pg,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_pg.sql,,no_current_repo_runner,yes_historical_pg_only,yes,yes,yes,nontrivial_rewrite_candidate,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,subset_rerun_feasible_after_stack_recovery,repo-local retrieval/control stack missing,restore retrieval corpus/demo policy/rule pool and rerun on overlap subset,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0054,performance,mysql,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_mysql.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0054,performance,spark,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_spark.sql,,no,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,unsupported_engine_no_mysql_or_spark_path,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",treat as unsupported unless a new engine adapter program is explicitly approved,bounded_pg_only_rbot_subset_only_not_leaderboard
r_bot,PERF_0056,performance,pg,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_pg.sql,,no_current_repo_runner,no,no,no,no,not_run,prior_method_pg10,common_core_v0_40_perf_pg9_overlap_after_retrieval_stack_recovery,outside_historic_subset_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,"restore retrieval/control stack, then test remaining PERF PG cases after overlap rerun",bounded_pg_only_rbot_subset_only_not_leaderboard
