method_id,case_id,pool,engine,source_sql_path,schema_path,supported_by_method,old_script_available,old_result_available_but_not_reusable,runnable_now,blocker_reason,proposed_action,target_output_path,target_execution_status,target_timing_status,table_placement_recommendation
calcite_hep,PORT_0025,portability,pg,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_pg.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/PORT_0025/pg/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,PORT_0025,portability,mysql,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_mysql.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/PORT_0025/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,PORT_0025,portability,spark,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_spark.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/PORT_0025/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0011,longtail,pg,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_pg.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0011/pg/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0011,longtail,mysql,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_mysql.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0011/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0011,longtail,spark,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_spark.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0011/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0012,longtail,pg,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_pg.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0012/pg/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0012,longtail,mysql,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_mysql.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0012/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0012,longtail,spark,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_spark.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0012/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0013,longtail,pg,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_pg.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0013/pg/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0013,longtail,mysql,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_mysql.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0013/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0013,longtail,spark,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_spark.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0013/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0022,longtail,pg,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_pg.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0022/pg/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0022,longtail,mysql,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_mysql.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0022/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0022,longtail,spark,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_spark.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0022/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0023,longtail,pg,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_pg.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0023/pg/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0023,longtail,mysql,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_mysql.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0023/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0023,longtail,spark,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_spark.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0023/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0024,longtail,pg,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_pg.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0024/pg/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0024,longtail,mysql,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_mysql.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0024/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
calcite_hep,LONGTAIL_0024,longtail,spark,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_spark.sql,no,yes_repo_local_templates,no_historical_result,no,existing prior-method evidence is performance-only; no common-core consistency/portability/longtail route evidence exists,report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/calcite_hep/LONGTAIL_0024/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0006,performance,pg,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_pg.sql,yes,yes_template_only,yes_historical_bounded_result,no_recovery_required,historical semantic mismatch on PERF_0006 plus retrieval stack unavailable,rerun_but_preserve_failure_or_noop_status_explicitly,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0006/pg/run_event.json,planned_rerun_with_explicit_failure_visibility,timing_only_if_checker_consistent_non_noop,bounded_baseline_table_after_recovery
r_bot,PERF_0006,performance,mysql,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0006/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0006,performance,spark,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0006/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0007,performance,pg,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_pg.sql,yes,yes_template_only,no_historical_result,no_recovery_and_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,recover_runner_then_extend_after_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0007/pg/run_event.json,defer_until_overlap_policy_decision,defer_until_overlap_policy_decision,bounded_baseline_table_after_recovery
r_bot,PERF_0007,performance,mysql,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0007/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0007,performance,spark,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0007/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0008,performance,pg,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_pg.sql,yes,yes_template_only,yes_historical_bounded_result,no_recovery_required,retrieval/control stack recovery required before current rerun metrics,recover_runner_then_rerun_on_bounded_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0008/pg/run_event.json,blocked_until_recovery,blocked_until_recovery,bounded_baseline_table_after_recovery
r_bot,PERF_0008,performance,mysql,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0008/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0008,performance,spark,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0008/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0013,performance,pg,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_pg.sql,yes,yes_template_only,yes_historical_bounded_result,no_recovery_required,retrieval/control stack recovery required before current rerun metrics,recover_runner_then_rerun_on_bounded_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0013/pg/run_event.json,blocked_until_recovery,blocked_until_recovery,bounded_baseline_table_after_recovery
r_bot,PERF_0013,performance,mysql,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0013/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0013,performance,spark,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0013/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0017,performance,pg,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_pg.sql,yes,yes_template_only,yes_historical_bounded_result,no_recovery_required,retrieval/control stack recovery required before current rerun metrics,recover_runner_then_rerun_on_bounded_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0017/pg/run_event.json,blocked_until_recovery,blocked_until_recovery,bounded_baseline_table_after_recovery
r_bot,PERF_0017,performance,mysql,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0017/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0017,performance,spark,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0017/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0019,performance,pg,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_pg.sql,yes,yes_template_only,no_historical_result,no_recovery_required,historical SQL template generation attribute error plus retrieval stack unavailable,rerun_but_preserve_failure_or_noop_status_explicitly,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0019/pg/run_event.json,planned_rerun_with_explicit_failure_visibility,timing_only_if_checker_consistent_non_noop,bounded_baseline_table_after_recovery
r_bot,PERF_0019,performance,mysql,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0019/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0019,performance,spark,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0019/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0024,performance,pg,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_pg.sql,yes,yes_template_only,yes_historical_bounded_result,no_recovery_required,retrieval/control stack recovery required before current rerun metrics,recover_runner_then_rerun_on_bounded_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0024/pg/run_event.json,blocked_until_recovery,blocked_until_recovery,bounded_baseline_table_after_recovery
r_bot,PERF_0024,performance,mysql,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0024/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0024,performance,spark,cases/PERF/PERF_0024/source.sql,cases/PERF/PERF_0024/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0024/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0033,performance,pg,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_pg.sql,yes,yes_template_only,no_historical_result,no_recovery_required,historical subprocess nonzero exit plus retrieval stack unavailable,rerun_but_preserve_failure_or_noop_status_explicitly,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0033/pg/run_event.json,planned_rerun_with_explicit_failure_visibility,timing_only_if_checker_consistent_non_noop,bounded_baseline_table_after_recovery
r_bot,PERF_0033,performance,mysql,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0033/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0033,performance,spark,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0033/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0034,performance,pg,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_pg.sql,yes,yes_template_only,no_historical_result,no_recovery_and_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,recover_runner_then_extend_after_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0034/pg/run_event.json,defer_until_overlap_policy_decision,defer_until_overlap_policy_decision,bounded_baseline_table_after_recovery
r_bot,PERF_0034,performance,mysql,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0034/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0034,performance,spark,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0034/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0035,performance,pg,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_pg.sql,yes,yes_template_only,no_historical_result,no_recovery_and_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,recover_runner_then_extend_after_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0035/pg/run_event.json,defer_until_overlap_policy_decision,defer_until_overlap_policy_decision,bounded_baseline_table_after_recovery
r_bot,PERF_0035,performance,mysql,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0035/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0035,performance,spark,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0035/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0052,performance,pg,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_pg.sql,yes,yes_template_only,yes_historical_bounded_result,no_recovery_required,retrieval/control stack recovery required before current rerun metrics,recover_runner_then_rerun_on_bounded_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0052/pg/run_event.json,blocked_until_recovery,blocked_until_recovery,bounded_baseline_table_after_recovery
r_bot,PERF_0052,performance,mysql,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0052/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0052,performance,spark,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0052/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0054,performance,pg,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_pg.sql,yes,yes_template_only,yes_historical_bounded_result,no_recovery_required,retrieval/control stack recovery required before current rerun metrics,recover_runner_then_rerun_on_bounded_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0054/pg/run_event.json,blocked_until_recovery,blocked_until_recovery,bounded_baseline_table_after_recovery
r_bot,PERF_0054,performance,mysql,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0054/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0054,performance,spark,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0054/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0056,performance,pg,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_pg.sql,yes,yes_template_only,no_historical_result,no_recovery_and_extension_required,case is in common_core_v0_40 PERF but outside the historical prior_method_pg10 subset,recover_runner_then_extend_after_overlap,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0056/pg/run_event.json,defer_until_overlap_policy_decision,defer_until_overlap_policy_decision,bounded_baseline_table_after_recovery
r_bot,PERF_0056,performance,mysql,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_mysql.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0056/mysql/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
r_bot,PERF_0056,performance,spark,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_spark.sql,no,yes_template_only,no_historical_result,no,"historical prior-method evidence is PG-only; no MySQL or Spark adapter, checker, or timing evidence exists",report_unsupported_do_not_attempt,reports/evaluation/common_core_v0/runs/prior_methods_rerun/r_bot/PERF_0056/spark/run_event.json,not_attempted_unsupported,not_attempted_unsupported,appendix_only
