run_id,row_key,case_id,pool,engine,method_id,route_id,source_rewrite_run_id,execution_denominator_id,source_sql_path,schema_path,witness_data_path,generated_sql_path,execution_status,consistency_status,row_metadata_path,claim_boundary
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0010:spark,CONS_0010,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0010/source.sql,cases/CONS/CONS_0010/schema/ddl_spark.sql,cases/CONS/CONS_0010/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0010/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0010/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0011:mysql,CONS_0011,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0011/source.sql,cases/CONS/CONS_0011/schema/ddl_mysql.sql,cases/CONS/CONS_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0011/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0011:spark,CONS_0011,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0011/source.sql,cases/CONS/CONS_0011/schema/ddl_spark.sql,cases/CONS/CONS_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0011/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0012:mysql,CONS_0012,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0012/source.sql,cases/CONS/CONS_0012/schema/ddl_mysql.sql,cases/CONS/CONS_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0012/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0012:spark,CONS_0012,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0012/source.sql,cases/CONS/CONS_0012/schema/ddl_spark.sql,cases/CONS/CONS_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0012/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0024:mysql,CONS_0024,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0024/source.sql,cases/CONS/CONS_0024/schema/ddl_mysql.sql,cases/CONS/CONS_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0024/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0024:spark,CONS_0024,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0024/source.sql,cases/CONS/CONS_0024/schema/ddl_spark.sql,cases/CONS/CONS_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0024/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0036:mysql,CONS_0036,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0036/source.sql,cases/CONS/CONS_0036/schema/ddl_mysql.sql,cases/CONS/CONS_0036/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0036/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0036:spark,CONS_0036,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0036/source.sql,cases/CONS/CONS_0036/schema/ddl_spark.sql,cases/CONS/CONS_0036/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0036/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0037:mysql,CONS_0037,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_mysql.sql,cases/CONS/CONS_0037/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0037/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0037:spark,CONS_0037,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_spark.sql,cases/CONS/CONS_0037/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0037/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PORT_0024:mysql,PORT_0024,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_mysql.sql,cases/PORT/PORT_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0024/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PORT_0024/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PORT_0024:spark,PORT_0024,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_spark.sql,cases/PORT/PORT_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0024/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PORT_0024/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0011:mysql,LONGTAIL_0011,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0011/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0011:spark,LONGTAIL_0011,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0011/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0012:mysql,LONGTAIL_0012,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0012/mysql/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0012/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0012:spark,LONGTAIL_0012,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0012/spark/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0012/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0013:mysql,LONGTAIL_0013,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0013/mysql/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0013/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0013:spark,LONGTAIL_0013,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0013/spark/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0013/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0022:mysql,LONGTAIL_0022,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0022/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0022/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0022:spark,LONGTAIL_0022,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0022/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0022/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0023:mysql,LONGTAIL_0023,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0023/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0023/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0023/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0023:spark,LONGTAIL_0023,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0023/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0023/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0023/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0024:mysql,LONGTAIL_0024,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0024/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0024/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,LONGTAIL_0024:spark,LONGTAIL_0024,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0024/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0024/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
