row_key,case_id,pool,engine,method_id,route_id,source_rewrite_run_id,execution_denominator_id,source_sql_path,schema_path,witness_data_path,generated_sql_path,expected_workspace_dir,expected_source_tsv_path,expected_generated_tsv_path,expected_result_check_path,expected_source_stdout_log,expected_source_stderr_log,expected_generated_stdout_log,expected_generated_stderr_log,expected_row_metadata_path,execution_status_planned,consistency_status_planned,blocker_or_caveat
PERF_0077:spark,PERF_0077,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_spark.sql,cases/PERF/PERF_0077/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0077/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0077/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0077/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0077/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0077/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0077/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0077/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0077/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0077/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0077/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
PERF_0082:mysql,PERF_0082,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_mysql.sql,cases/PERF/PERF_0082/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0082/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0082/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
PERF_0082:spark,PERF_0082,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_spark.sql,cases/PERF/PERF_0082/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0082/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PERF_0082/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PERF_0082/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0082/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0005:mysql,CONS_0005,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0005/source.sql,cases/CONS/CONS_0005/schema/ddl_mysql.sql,cases/CONS/CONS_0005/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0005/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0005/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0005:spark,CONS_0005,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0005/source.sql,cases/CONS/CONS_0005/schema/ddl_spark.sql,cases/CONS/CONS_0005/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0005/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0005/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0005/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0005/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0007:mysql,CONS_0007,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0007/source.sql,cases/CONS/CONS_0007/schema/ddl_mysql.sql,cases/CONS/CONS_0007/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0007/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0007/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0007:spark,CONS_0007,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0007/source.sql,cases/CONS/CONS_0007/schema/ddl_spark.sql,cases/CONS/CONS_0007/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0007/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0007/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0007/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0007/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0009:mysql,CONS_0009,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0009/source.sql,cases/CONS/CONS_0009/schema/ddl_mysql.sql,cases/CONS/CONS_0009/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0009/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0009/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0009:spark,CONS_0009,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0009/source.sql,cases/CONS/CONS_0009/schema/ddl_spark.sql,cases/CONS/CONS_0009/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0009/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0009/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0009/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0009/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0010:mysql,CONS_0010,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0010/source.sql,cases/CONS/CONS_0010/schema/ddl_mysql.sql,cases/CONS/CONS_0010/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0010/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0010/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0010:spark,CONS_0010,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0010/source.sql,cases/CONS/CONS_0010/schema/ddl_spark.sql,cases/CONS/CONS_0010/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0010/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0010/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0010/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0011:mysql,CONS_0011,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0011/source.sql,cases/CONS/CONS_0011/schema/ddl_mysql.sql,cases/CONS/CONS_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0011/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0011:spark,CONS_0011,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0011/source.sql,cases/CONS/CONS_0011/schema/ddl_spark.sql,cases/CONS/CONS_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0011/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0011/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0012:mysql,CONS_0012,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0012/source.sql,cases/CONS/CONS_0012/schema/ddl_mysql.sql,cases/CONS/CONS_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0012/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0012:spark,CONS_0012,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0012/source.sql,cases/CONS/CONS_0012/schema/ddl_spark.sql,cases/CONS/CONS_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0012/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0012/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
