case_id,pool,source_family,engine,route_id,generation_status,is_noop_output,generated_sql_path,controls_native_source_status,controls_native_source_evidence_mode,execution_row_status,source_sql_path,schema_path,witness_data_path,run_local_workspace,execution_command_kind,caveat
PORT_0013,portability,PARROT,pg,sqlglot_optimize_same_dialect,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_pg.sql,cases/PORT/PORT_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0013/pg/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0013,portability,PARROT,pg,sqlglot_transpile_same_dialect_noop,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_pg.sql,cases/PORT/PORT_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0013/pg/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0013,portability,PARROT,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0013/spark/sqlglot_optimize_same_dialect.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_spark.sql,cases/PORT/PORT_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0013/spark/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0013,portability,PARROT,spark,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0013/spark/sqlglot_transpile_same_dialect_noop.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_spark.sql,cases/PORT/PORT_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0013/spark/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0022,portability,PARROT,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0022/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_mysql.sql,cases/PORT/PORT_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0022/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,"controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine execution row is limited to the engine with native_source support"
PORT_0022,portability,PARROT,mysql,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0022/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,noop_generated,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_mysql.sql,cases/PORT/PORT_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0022/mysql/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; same-dialect transpile/no-op output is explicit and not executed in this pass"
PORT_0022,portability,PARROT,pg,sqlglot_optimize_same_dialect,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_pg.sql,cases/PORT/PORT_0022/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0022/pg/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0022,portability,PARROT,pg,sqlglot_transpile_same_dialect_noop,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_pg.sql,cases/PORT/PORT_0022/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0022/pg/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0022,portability,PARROT,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0022/spark/sqlglot_optimize_same_dialect.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_spark.sql,cases/PORT/PORT_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0022/spark/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0022,portability,PARROT,spark,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0022/spark/sqlglot_transpile_same_dialect_noop.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_spark.sql,cases/PORT/PORT_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0022/spark/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0024,portability,PARROT,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0024/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_mysql.sql,cases/PORT/PORT_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0024/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,"controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine execution row is limited to the engine with native_source support"
PORT_0024,portability,PARROT,mysql,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0024/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,noop_generated,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_mysql.sql,cases/PORT/PORT_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0024/mysql/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; same-dialect transpile/no-op output is explicit and not executed in this pass"
PORT_0024,portability,PARROT,pg,sqlglot_optimize_same_dialect,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_pg.sql,cases/PORT/PORT_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0024/pg/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0024,portability,PARROT,pg,sqlglot_transpile_same_dialect_noop,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_pg.sql,cases/PORT/PORT_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0024/pg/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0024,portability,PARROT,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0024/spark/sqlglot_optimize_same_dialect.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_spark.sql,cases/PORT/PORT_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0024/spark/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0024,portability,PARROT,spark,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0024/spark/sqlglot_transpile_same_dialect_noop.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_spark.sql,cases/PORT/PORT_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0024/spark/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0025,portability,PARROT,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0025/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_mysql.sql,cases/PORT/PORT_0025/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0025/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,"controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine execution row is limited to the engine with native_source support"
PORT_0025,portability,PARROT,mysql,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0025/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,noop_generated,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_mysql.sql,cases/PORT/PORT_0025/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0025/mysql/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; same-dialect transpile/no-op output is explicit and not executed in this pass"
PORT_0025,portability,PARROT,pg,sqlglot_optimize_same_dialect,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_pg.sql,cases/PORT/PORT_0025/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0025/pg/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0025,portability,PARROT,pg,sqlglot_transpile_same_dialect_noop,skipped,no,,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_pg.sql,cases/PORT/PORT_0025/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0025/pg/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0025,portability,PARROT,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0025/spark/sqlglot_optimize_same_dialect.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_spark.sql,cases/PORT/PORT_0025/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0025/spark/sqlglot_optimize_same_dialect,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
PORT_0025,portability,PARROT,spark,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0025/spark/sqlglot_transpile_same_dialect_noop.sql,skipped,skipped_unsupported,skipped_unsupported,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_spark.sql,cases/PORT/PORT_0025/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_port_execution_01/workspaces/PORT_0025/spark/sqlglot_transpile_same_dialect_noop,,"controls_native_source_status=skipped; controls_native_source_evidence_mode=skipped_unsupported; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; controls keep mysql/spark native_source explicit as skipped_unsupported for same-engine accounting; native_source controls unsupported on pg,spark; PORT same-engine row unsupported because controls native_source is unsupported on this engine"
