row_id,case_id,pool,engine,denominator_id,method_id,route_id,source_sql_path,rewrite_sql_path,schema_path,witness_data_path,exact_match_source,result_check_artifact,expected_timing_output_path,expected_stdout_log,expected_stderr_log,expected_workspace_dir,warmup_count,repeat_count,source_artifacts,notes
CONS_0024:spark,CONS_0024,CONS,spark,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/CONS/CONS_0024/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/spark/calcite_hep_rewrite.sql,cases/CONS/CONS_0024/schema/ddl_spark.sql,cases/CONS/CONS_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/CONS_0024/spark/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0024__spark.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0024__spark.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/CONS_0024/spark,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0036:mysql,CONS_0036,CONS,mysql,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/CONS/CONS_0036/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/mysql/calcite_hep_rewrite.sql,cases/CONS/CONS_0036/schema/ddl_mysql.sql,cases/CONS/CONS_0036/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/CONS_0036/mysql/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0036__mysql.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0036__mysql.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/CONS_0036/mysql,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0036:pg,CONS_0036,CONS,pg,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/CONS/CONS_0036/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/generated/CONS_0036/pg/calcite_hep_recovery_round3_rewrite.sql,cases/CONS/CONS_0036/schema/ddl_pg.sql,cases/CONS/CONS_0036/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0036/pg/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/CONS_0036/pg/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0036__pg.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0036__pg.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/CONS_0036/pg,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/recovery_command_matrix.csv,round-3 recovery exact row
CONS_0036:spark,CONS_0036,CONS,spark,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/CONS/CONS_0036/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/spark/calcite_hep_rewrite.sql,cases/CONS/CONS_0036/schema/ddl_spark.sql,cases/CONS/CONS_0036/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/CONS_0036/spark/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0036__spark.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0036__spark.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/CONS_0036/spark,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0037:mysql,CONS_0037,CONS,mysql,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/CONS/CONS_0037/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/mysql/calcite_hep_rewrite.sql,cases/CONS/CONS_0037/schema/ddl_mysql.sql,cases/CONS/CONS_0037/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/CONS_0037/mysql/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0037__mysql.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0037__mysql.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/CONS_0037/mysql,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0037:pg,CONS_0037,CONS,pg,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/CONS/CONS_0037/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/generated/CONS_0037/pg/calcite_hep_recovery_round3_rewrite.sql,cases/CONS/CONS_0037/schema/ddl_pg.sql,cases/CONS/CONS_0037/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0037/pg/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/CONS_0037/pg/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0037__pg.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0037__pg.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/CONS_0037/pg,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/recovery_command_matrix.csv,round-3 recovery exact row
CONS_0037:spark,CONS_0037,CONS,spark,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/CONS/CONS_0037/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/spark/calcite_hep_rewrite.sql,cases/CONS/CONS_0037/schema/ddl_spark.sql,cases/CONS/CONS_0037/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/CONS_0037/spark/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0037__spark.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/CONS_0037__spark.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/CONS_0037/spark,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
LONGTAIL_0011:mysql,LONGTAIL_0011,LONGTAIL,mysql,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0011/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/mysql/calcite_hep_rewrite.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0011/mysql/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0011__mysql.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0011__mysql.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0011/mysql,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
LONGTAIL_0011:pg,LONGTAIL_0011,LONGTAIL,pg,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0011/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/generated/LONGTAIL_0011/pg/calcite_hep_recovery_round3_rewrite.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0011/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/LONGTAIL_0011/pg/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0011/pg/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0011__pg.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0011__pg.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0011/pg,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/recovery_command_matrix.csv,round-3 recovery exact row
LONGTAIL_0011:spark,LONGTAIL_0011,LONGTAIL,spark,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0011/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/spark/calcite_hep_rewrite.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0011/spark/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0011__spark.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0011__spark.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0011/spark,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
LONGTAIL_0012:mysql,LONGTAIL_0012,LONGTAIL,mysql,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0012/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/generated/LONGTAIL_0012/mysql/calcite_hep_recovery_round2_rewrite.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/workspaces/LONGTAIL_0012/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0012/mysql/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0012__mysql.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0012__mysql.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0012/mysql,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/recovery_command_matrix.csv,round-2 recovery exact row
LONGTAIL_0012:pg,LONGTAIL_0012,LONGTAIL,pg,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0012/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/generated/LONGTAIL_0012/pg/calcite_hep_recovery_round3_rewrite.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/LONGTAIL_0012/pg/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0012/pg/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0012__pg.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0012__pg.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0012/pg,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/recovery_command_matrix.csv,round-3 recovery exact row
LONGTAIL_0012:spark,LONGTAIL_0012,LONGTAIL,spark,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0012/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/generated/LONGTAIL_0012/spark/calcite_hep_recovery_round2_rewrite.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/workspaces/LONGTAIL_0012/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0012/spark/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0012__spark.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0012__spark.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0012/spark,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/recovery_command_matrix.csv,round-2 recovery exact row
LONGTAIL_0013:mysql,LONGTAIL_0013,LONGTAIL,mysql,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0013/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3c_numeric_scale_canary_02_01/generated/LONGTAIL_0013/mysql/calcite_hep_recovery_round3c_rewrite.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3c_numeric_scale_canary_02_01/run_event_long.csv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3c_numeric_scale_canary_02_01/workspaces/LONGTAIL_0013/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0013/mysql/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0013__mysql.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0013__mysql.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0013/mysql,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3c_numeric_scale_canary_02_01/run_event_long.csv|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3c_numeric_scale_canary_02_01/recovery_command_matrix.csv,round-3c numeric-scale recovery exact row
LONGTAIL_0013:pg,LONGTAIL_0013,LONGTAIL,pg,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0013/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/generated/LONGTAIL_0013/pg/calcite_hep_recovery_round4b_rewrite.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/workspaces/LONGTAIL_0013/pg/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0013/pg/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0013__pg.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0013__pg.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0013/pg,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/recovery_command_matrix.csv,round-4b recovery exact row
LONGTAIL_0013:spark,LONGTAIL_0013,LONGTAIL,spark,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0013/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/generated/LONGTAIL_0013/spark/calcite_hep_recovery_round4b_rewrite.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/workspaces/LONGTAIL_0013/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0013/spark/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0013__spark.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0013__spark.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0013/spark,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round4b_numeric_scale_canary_04_01/recovery_command_matrix.csv,round-4b recovery exact row
LONGTAIL_0022:mysql,LONGTAIL_0022,LONGTAIL,mysql,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0022/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0022/mysql/calcite_hep_rewrite.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0022/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0022/mysql/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0022__mysql.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0022__mysql.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0022/mysql,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
LONGTAIL_0022:pg,LONGTAIL_0022,LONGTAIL,pg,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0022/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/generated/LONGTAIL_0022/pg/calcite_hep_recovery_round2_rewrite.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0022/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/workspaces/LONGTAIL_0022/pg/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0022/pg/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0022__pg.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0022__pg.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0022/pg,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round2_canary_09_01/recovery_command_matrix.csv,round-2 recovery exact row
LONGTAIL_0022:spark,LONGTAIL_0022,LONGTAIL,spark,common_core_v0_40_same_engine_calcite_hep_exact93_timing,calcite_hep,calcite_hep_same_engine_rewrite,cases/LONGTAIL/LONGTAIL_0022/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0022/spark/calcite_hep_rewrite.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0022/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timings/LONGTAIL_0022/spark/calcite_hep_93_exact_timing.json,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0022__spark.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/logs/LONGTAIL_0022__spark.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/workspaces/LONGTAIL_0022/spark,1,3,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
