row_key,case_id,pool,engine,method_id,route_id,expansion_denominator_id,source_sql_path,schema_path,witness_data_path,expected_generated_sql_path,expected_log_stdout_path,expected_log_stderr_path,expected_row_metadata_path,rewrite_status_planned,caveat
CONS_0037:spark,CONS_0037,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_spark.sql,cases/CONS/CONS_0037/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0037/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0037/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0037/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0003:mysql,PORT_0003,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_mysql.sql,cases/PORT/PORT_0003/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0003/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0003/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0003/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0003/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0003:spark,PORT_0003,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_spark.sql,cases/PORT/PORT_0003/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0003/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0003/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0003/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0003/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0004:mysql,PORT_0004,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_mysql.sql,cases/PORT/PORT_0004/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0004/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0004/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0004/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0004/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0004:spark,PORT_0004,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_spark.sql,cases/PORT/PORT_0004/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0004/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0004/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0004/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0004/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0005:mysql,PORT_0005,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_mysql.sql,cases/PORT/PORT_0005/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0005/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0005/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0005/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0005/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0005:spark,PORT_0005,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_spark.sql,cases/PORT/PORT_0005/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0005/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0005/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0005/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0005/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0008:mysql,PORT_0008,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_mysql.sql,cases/PORT/PORT_0008/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0008/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0008/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0008/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0008/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0008:spark,PORT_0008,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_spark.sql,cases/PORT/PORT_0008/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0008/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0008/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0008/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0008/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0012:mysql,PORT_0012,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_mysql.sql,cases/PORT/PORT_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0012/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0012/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0012/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0012/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0012:spark,PORT_0012,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_spark.sql,cases/PORT/PORT_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0012/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0012/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0012/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0012/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0013:mysql,PORT_0013,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_mysql.sql,cases/PORT/PORT_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0013/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0013/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0013/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0013/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0013:spark,PORT_0013,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_spark.sql,cases/PORT/PORT_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0013/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0013/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0013/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0013/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0022:mysql,PORT_0022,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_mysql.sql,cases/PORT/PORT_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0022/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0022/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0022/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0022/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0022:spark,PORT_0022,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_spark.sql,cases/PORT/PORT_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0022/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0022/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0022/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0022/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0024:mysql,PORT_0024,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_mysql.sql,cases/PORT/PORT_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0024/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0024/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0024/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0024/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0024:spark,PORT_0024,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_spark.sql,cases/PORT/PORT_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0024/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0024/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0024/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0024/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0025:mysql,PORT_0025,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_mysql.sql,cases/PORT/PORT_0025/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0025/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0025/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0025/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0025/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PORT_0025:spark,PORT_0025,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_spark.sql,cases/PORT/PORT_0025/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0025/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0025/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PORT_0025/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PORT_0025/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0011:mysql,LONGTAIL_0011,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0011/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0011/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0011/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0011:spark,LONGTAIL_0011,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0011/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0011/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0011/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0012:mysql,LONGTAIL_0012,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0012/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0012/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0012/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0012/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0012:spark,LONGTAIL_0012,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0012/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0012/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0012/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0012/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0013:mysql,LONGTAIL_0013,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0013/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0013/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0013/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0013/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0013:spark,LONGTAIL_0013,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0013/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0013/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0013/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0013/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0022:mysql,LONGTAIL_0022,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0022/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0022/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0022/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0022/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0022:spark,LONGTAIL_0022,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0022/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0022/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0022/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0022/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
LONGTAIL_0023:mysql,LONGTAIL_0023,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0023/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0023/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0023/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/LONGTAIL_0023/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/LONGTAIL_0023/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
