run_id,case_id,pool,engine,method_id,route_id,source_generation_denominator_id,pg_expansion_denominator_id,previous_generation_status_class,row_status,claim_boundary,generated_sql_path,prompt_path,raw_response_path,selected_rules_path,retrieval_trace_path,token_cost_path,provider_metadata_path,row_run_metadata_path,failure_category,blocker_reason
r_bot_pg40_generation_expansion_02,CONS_0024,consistency,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/CONS_0024/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0024/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/CONS_0024/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/CONS_0024/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0024/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0024/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0024/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,CONS_0036,consistency,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,generated,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/CONS_0036/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0036/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0036/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/CONS_0036/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/CONS_0036/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0036/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0036/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0036/pg/row_run_metadata.json,,
r_bot_pg40_generation_expansion_02,CONS_0037,consistency,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/CONS_0037/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/CONS_0037/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/CONS_0037/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/CONS_0037/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/CONS_0037/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0037/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0037/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/CONS_0037/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,PORT_0003,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0003/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0003/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0003/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0003/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0003/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0003/pg/row_run_metadata.json,output_sql_missing,method finished without extractable output_sql
r_bot_pg40_generation_expansion_02,PORT_0004,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0004/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0004/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0004/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0004/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0004/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0004/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,PORT_0005,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0005/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0005/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0005/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0005/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0005/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0005/pg/row_run_metadata.json,output_sql_missing,method finished without extractable output_sql
r_bot_pg40_generation_expansion_02,PORT_0008,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0008/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0008/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0008/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0008/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0008/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0008/pg/row_run_metadata.json,output_sql_missing,method finished without extractable output_sql
r_bot_pg40_generation_expansion_02,PORT_0012,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0012/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0012/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0012/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0012/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0012/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0012/pg/row_run_metadata.json,output_sql_missing,method finished without extractable output_sql
r_bot_pg40_generation_expansion_02,PORT_0013,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0013/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0013/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0013/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0013/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0013/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0013/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,PORT_0022,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0022/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0022/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0022/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0022/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0022/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0022/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,PORT_0024,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0024/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0024/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0024/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0024/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0024/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,PORT_0025,portability,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/PORT_0025/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/PORT_0025/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/PORT_0025/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0025/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/PORT_0025/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/PORT_0025/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,LONGTAIL_0011,longtail,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/LONGTAIL_0011/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0011/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/LONGTAIL_0011/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0011/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0011/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0011/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0011/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0011/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,LONGTAIL_0012,longtail,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/LONGTAIL_0012/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0012/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/LONGTAIL_0012/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0012/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0012/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0012/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0012/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0012/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,LONGTAIL_0013,longtail,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/LONGTAIL_0013/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0013/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/LONGTAIL_0013/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0013/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0013/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0013/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0013/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0013/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,LONGTAIL_0022,longtail,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/LONGTAIL_0022/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0022/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/LONGTAIL_0022/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0022/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0022/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0022/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0022/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0022/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,LONGTAIL_0023,longtail,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/LONGTAIL_0023/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0023/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/LONGTAIL_0023/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0023/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0023/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0023/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0023/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0023/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
r_bot_pg40_generation_expansion_02,LONGTAIL_0024,longtail,pg,r_bot,r_bot_same_engine_rewrite,common_core_v0_40_same_engine_120,common_core_v0_40_pg40,previously_blocked_pg31,failed,formal_pg_generation_expansion_only_not_execution_timing_speedup_or_leaderboard_evidence,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/generated/LONGTAIL_0024/pg/r_bot_same_engine_rewrite.sql,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/prompts/LONGTAIL_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/raw_responses/LONGTAIL_0024/pg/response.txt,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0024/pg/selected_rules.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/traces/LONGTAIL_0024/pg/retrieval_trace.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0024/pg/token_cost.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0024/pg/provider_metadata.json,reports/evaluation/common_core_v0/runs/r_bot_pg40_generation_expansion_02/metadata/LONGTAIL_0024/pg/row_run_metadata.json,subprocess_nonzero_exit,subprocess exited with code 1
